Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,
1948,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 
1949,0.5,0.6,0.7,0.8,1.0,1.2,1.4,1.5,1.6,1.6,1.7,1.6, 
1950,1.5,1.5,1.5,1.5,1.4,1.4,1.2,1.0,1.0,0.9,0.8,0.8, 
1951,0.7,0.6,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4, 
1952,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.3,0.4, 
1953,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5, 
1954,0.6,0.8,1.2,1.2,1.4,1.4,1.5,1.6,1.6,1.6,1.5,1.3, 
1955,1.4,1.3,1.3,1.3,1.1,1.0,1.0,0.8,0.9,0.9,0.9,0.9, 
1956,0.8,0.8,0.8,0.7,0.8,0.8,0.8,0.8,0.9,0.8,0.9,0.9, 
1957,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.1, 
1958,1.3,1.5,1.7,2.1,2.2,2.5,2.6,2.8,2.6,2.5,2.3,2.2, 
1959,2.1,1.9,1.8,1.5,1.4,1.4,1.3,1.3,1.3,1.3,1.4,1.3, 
1960,1.3,1.2,1.4,1.3,1.1,1.2,1.3,1.3,1.4,1.7,1.7,1.6, 
1961,1.9,2.0,2.1,2.3,2.4,2.3,2.6,2.3,2.2,2.1,2.0,1.9, 
1962,1.8,1.8,1.7,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.5,1.5, 
1963,1.6,1.6,1.5,1.5,1.6,1.5,1.5,1.6,1.5,1.5,1.5,1.4, 
1964,1.5,1.4,1.4,1.3,1.3,1.4,1.4,1.3,1.3,1.2,1.3,1.2, 
1965,1.1,1.2,1.1,1.1,1.0,1.1,0.9,1.0,1.0,0.9,0.9,0.9, 
1966,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6, 
1967,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6, 
1968,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4, 
1969,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 
1970,0.5,0.6,0.6,0.7,0.7,0.8,0.8,0.9,0.9,0.9,1.0,1.3, 
1971,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.5, 
1972,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.1, 
1973,1.1,1.0,1.0,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.9,0.8, 
1974,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.1,1.2,1.2,1.4, 
1975,1.7,2.0,2.2,2.6,2.8,3.0,3.1,3.0,3.1,2.9,3.0,3.0, 
1976,2.9,2.7,2.6,2.3,2.2,2.4,2.4,2.5,2.4,2.4,2.4,2.4, 
1977,2.3,2.2,2.1,2.0,2.0,1.9,1.9,1.8,1.9,1.8,1.8,1.7, 
1978,1.6,1.6,1.5,1.5,1.4,1.3,1.3,1.2,1.3,1.3,1.2,1.2, 
1979,1.2,1.2,1.3,1.2,1.2,1.1,1.1,1.1,1.1,1.2,1.2,1.2, 
1980,1.3,1.3,1.4,1.6,1.6,1.6,1.9,2.0,2.2,2.1,2.2,2.2, 
1981,2.2,2.2,2.1,2.0,2.0,2.1,2.0,2.1,2.1,2.1,2.1,2.2, 
1982,2.2,2.5,2.7,2.8,3.0,3.1,3.2,3.3,3.5,3.8,4.0,4.2, 
1983,4.2,4.2,4.2,3.9,4.1,4.0,3.9,3.6,3.4,3.3,3.1,3.0, 
1984,2.9,2.7,2.6,2.5,2.5,2.3,2.3,2.3,2.2,2.2,2.1,2.1, 
1985,2.0,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,2.0,1.9,1.9, 
1986,1.8,2.0,1.9,1.8,1.9,2.0,1.9,1.9,2.0,1.8,1.9,1.8, 
1987,1.8,1.8,1.7,1.8,1.8,1.7,1.6,1.6,1.6,1.5,1.5,1.5, 
1988,1.4,1.4,1.4,1.3,1.4,1.3,1.3,1.3,1.3,1.3,1.2,1.2, 
1989,1.2,1.1,1.1,1.1,1.1,1.0,1.2,1.0,1.1,1.1,1.1,1.1, 
1990,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.3,1.3,1.3,1.5,1.4, 
1991,1.5,1.6,1.7,1.7,1.8,2.0,1.9,2.0,2.0,2.1,2.1,2.3, 
1992,2.4,2.5,2.5,2.4,2.7,2.9,2.8,2.8,2.7,2.7,2.6,2.8, 
1993,2.6,2.5,2.4,2.3,2.4,2.4,2.4,2.3,2.4,2.3,2.3,2.3, 
1994,2.3,2.4,2.3,2.2,2.2,2.1,2.2,2.1,2.1,2.2,2.0,1.9, 
1995,1.8,1.8,1.7,1.9,2.0,1.7,1.7,1.8,1.7,1.7,1.8,1.8, 
1996,1.8,1.7,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6, 
1997,1.6,1.6,1.6,1.6,1.6,1.5,1.6,1.5,1.5,1.4,1.3,1.4, 
1998,1.3,1.3,1.3,1.1,1.1,1.2,1.1,1.2,1.2,1.1,1.1,1.1, 
1999,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.0,1.0,1.0,1.0,1.0, 
2000,1.0,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9, 
2001,1.0,1.0,1.1,1.0,1.0,1.1,1.2,1.3,1.4,1.4,1.6,1.7, 
2002,1.8,1.8,1.9,2.0,2.0,2.1,2.0,2.0,2.0,2.1,2.1,2.3, 
2003,2.2,2.2,2.2,2.3,2.3,2.4,2.5,2.4,2.4,2.4,2.3,2.3, 
2004,2.3,2.2,2.3,2.0,2.1,2.1,2.0,1.9,2.0,2.1,2.0,2.0, 
2005,1.9,2.0,1.9,1.8,1.8,1.6,1.6,1.7,1.7,1.7,1.7,1.6, 
2006,1.5,1.7,1.6,1.6,1.5,1.4,1.5,1.5,1.5,1.4,1.4,1.4, 
2007,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.6, 
2008,1.6,1.6,1.6,1.7,1.8,1.9,2.0,2.2,2.3,2.6,2.5,2.9, 
2009,3.1,3.5,3.8,4.1,4.5,5.1,5.1,5.1,5.4,5.6,5.7,5.8, 
2010,5.8,5.8,5.9,5.9,5.8,5.8,5.7,5.5,5.5,5.6,5.7,5.6, 
2011,5.5,5.4,5.3,5.2,5.3,5.3,5.3,5.3,5.3,5.1,5.0,5.0, 
2012,4.9,4.8,4.6,4.5,4.6,4.6,4.5,4.4, , , , ,
