Date,Open,High,Low,Close,Volume,Adj Close
2003-01-02,35.70,38.90,33.65,34.35,1702200,271.20
2002-12-02,38.89,39.48,34.60,35.19,1446000,276.26
2002-11-01,36.75,39.50,34.29,38.88,1759400,305.23
2002-10-01,30.02,37.25,25.08,36.95,2453900,290.08
2002-09-03,30.99,31.80,26.15,29.65,2503000,231.64
2002-08-01,33.00,36.40,28.60,32.75,2023000,255.86
2002-07-01,38.95,39.75,24.48,33.54,3427200,243.04
2002-06-03,43.45,43.74,36.00,38.75,1948400,280.79
2002-05-01,43.30,47.09,42.09,43.18,1275400,312.89
2002-04-01,49.15,49.80,42.75,43.30,1331800,312.48
2002-03-01,45.50,50.49,44.82,49.52,1366600,357.37
2002-02-01,47.01,47.40,41.50,45.25,1773100,326.55
2002-01-02,50.02,52.20,45.21,47.40,1370400,342.07
2001-12-03,48.00,51.80,46.00,50.48,1244800,363.07
2001-11-01,45.45,50.99,44.70,47.90,1272600,344.51
2001-10-01,40.78,48.75,40.50,45.52,1574200,326.24
2001-09-04,46.25,47.30,34.51,40.50,2069900,290.26
2001-08-01,50.70,51.44,44.50,45.80,1047900,328.25
2001-07-02,52.95,53.73,47.30,50.21,1186100,358.72
2001-06-01,51.26,53.75,47.75,52.84,1169300,377.51
2001-05-01,49.20,53.00,48.91,51.25,1099500,366.15
2001-04-02,44.55,52.49,41.40,49.15,1416400,350.17
2001-03-01,48.30,51.50,39.00,44.98,1733900,320.46
2001-02-01,55.75,56.69,45.50,49.18,1311700,350.39
2001-01-02,51.75,57.38,50.06,55.97,1628400,397.77
2000-12-01,50.88,53.69,46.75,51.06,1494400,362.87
2000-11-01,52.00,55.81,46.50,49.81,1294300,353.99
2000-10-02,54.06,57.13,44.50,52.63,1434500,373.02
2000-09-01,58.63,59.06,51.13,54.06,1275500,383.15
2000-08-01,70.94,78.31,56.81,58.39,908000,413.84
2000-07-03,60.69,72.00,60.56,70.50,994500,373.76
2000-06-01,63.00,67.62,60.00,60.25,1145600,319.42
2000-05-01,60.19,63.38,56.38,62.19,1143100,329.71
2000-04-03,60.00,65.44,56.00,59.00,1557200,312.79
2000-03-01,53.25,62.38,47.75,59.88,1659800,316.65
2000-02-01,57.56,58.63,47.13,51.75,1791100,273.65
2000-01-03,55.63,60.13,49.50,57.00,1568500,300.58
1999-12-01,53.06,57.56,53.00,55.69,1157100,293.67
1999-11-01,53.75,58.25,51.56,53.88,1691300,284.13
1999-10-01,43.00,56.00,42.06,54.25,1894100,286.08
1999-09-01,44.44,46.50,41.88,44.00,1421200,231.40
1999-08-02,44.94,50.44,41.19,44.44,1250300,233.71
1999-07-01,47.56,50.94,44.50,44.56,1138400,234.34
1999-06-01,43.88,49.00,40.13,47.50,1189400,249.07
1999-05-03,74.50,75.50,62.19,66.25,1727200,231.59
1999-04-01,64.50,77.62,64.19,74.87,2016900,261.73
1999-03-01,59.44,66.44,57.44,63.88,1761300,222.68
1999-02-01,56.25,60.19,50.13,58.75,2096800,204.80
1999-01-04,50.13,59.44,49.00,56.06,2453800,195.42
1998-12-01,48.75,52.19,45.50,49.69,1680400,172.64
1998-11-02,46.75,53.25,41.56,50.25,3006600,174.58
1998-10-01,36.25,47.63,28.50,47.00,3409700,163.29
1998-09-01,44.13,46.50,37.13,37.50,2560800,129.76
1998-08-03,67.00,67.25,43.75,44.38,1365900,153.56
1998-07-01,61.44,72.94,61.13,67.25,936000,232.70
1998-06-01,61.06,65.31,59.13,60.63,734200,209.39
1998-05-01,62.00,65.00,59.38,61.25,629600,211.54
1998-04-01,60.44,73.50,59.19,61.19,1044100,211.33
1998-03-02,55.06,63.38,54.06,60.00,565900,206.79
1998-02-02,50.63,56.31,50.63,55.63,523900,191.73
1998-01-02,54.00,54.38,45.13,49.56,756200,170.41
1997-12-01,51.00,57.38,50.94,53.88,650700,185.26
1997-11-03,70.75,76.00,48.25,50.88,601000,174.95
1997-10-01,69.75,76.44,64.69,70.00,834100,160.46
1997-09-02,65.25,73.37,63.50,68.31,635000,156.25
1997-08-01,72.00,72.62,63.00,63.50,485500,145.25
1997-07-01,63.75,73.62,63.31,71.94,479700,164.56
1997-06-02,55.63,66.12,54.38,63.06,507500,143.94
1997-05-01,55.38,58.25,53.25,55.00,512800,125.54
1997-04-01,47.75,56.50,46.25,55.50,640600,126.34
1997-03-03,53.00,57.13,46.50,48.00,545000,109.27
1997-02-03,53.63,58.38,51.63,53.63,556500,122.09
1997-01-02,45.13,55.13,43.75,52.38,565600,119.24
