Date,Open,High,Low,Close,Volume,Adj Close
1998-11-02,56.50,66.87,54.63,63.44,5696600,27.89
1998-10-01,42.50,57.38,35.56,56.81,10689400,24.98
1998-09-01,53.00,57.94,40.06,43.13,13560100,18.80
1998-08-03,75.62,76.06,52.25,52.50,7055500,22.88
1998-07-01,76.00,77.56,71.37,75.62,5123800,32.96
1998-06-01,134.13,144.75,66.75,75.50,4815500,32.75
1998-05-01,139.13,146.50,133.50,135.94,5006700,29.48
1998-04-01,135.00,149.13,128.38,138.56,6608800,30.05
1998-03-02,124.44,139.13,118.37,134.88,6330000,29.10
1998-02-02,108.50,124.62,108.44,124.06,5712600,26.76
1998-01-02,108.62,112.69,98.56,107.19,8141300,23.12
1997-12-01,110.56,119.12,103.69,109.50,5891600,23.49
1997-11-03,116.44,120.75,102.50,108.75,7905400,23.33
1997-10-01,118.12,126.56,110.75,115.44,7376500,24.76
1997-09-02,111.12,120.50,110.56,118.00,5331500,25.18
1997-08-01,113.31,115.81,106.12,111.19,7834200,23.73
1997-07-01,96.94,114.69,96.50,113.56,7591000,24.23
1997-06-02,95.37,104.37,94.00,97.06,7638600,20.58
1997-05-01,92.62,99.50,90.87,94.50,8232600,20.04
1997-04-01,93.00,97.62,84.62,92.12,10584200,19.53
1997-03-03,99.75,110.50,93.00,93.87,8999700,19.77
1997-02-03,92.87,106.25,92.12,100.12,7479700,21.09
1997-01-02,90.25,93.62,85.62,92.50,7780600,19.48
1996-12-02,94.12,94.12,84.50,89.37,6404100,18.71
1996-11-15,88.75,95.87,88.37,94.50,6543200,19.78
