Date,Open,High,Low,Close,Volume,Adj Close
2007-05-01,51.00,51.90,50.47,50.71,15285100,44.89
2007-04-02,51.20,52.20,50.06,50.90,17063900,44.57
2007-03-01,50.25,52.15,48.36,51.02,18043300,44.67
2007-02-01,52.76,54.21,49.00,50.83,15662400,44.51
2007-01-03,53.40,54.18,51.35,52.58,16332700,45.53
2006-12-01,53.83,54.05,51.32,53.39,14650800,46.23
2006-11-01,54.15,55.08,53.22,53.85,10896400,46.63
2006-10-02,53.53,54.87,52.75,53.87,11467900,46.17
2006-09-01,51.83,54.00,50.80,53.57,12104100,45.91
2006-08-01,51.34,52.75,50.70,51.47,11261600,44.11
2006-07-03,48.19,51.90,47.59,51.53,12619600,43.69
2006-06-01,48.40,49.48,45.86,48.10,14722500,40.78
2006-05-01,49.84,50.50,47.90,48.40,15484800,41.04
2006-04-03,45.85,49.98,45.26,49.92,15244900,41.89
2006-03-01,45.35,47.14,44.90,45.54,13109100,38.21
2006-02-01,44.10,46.05,42.92,45.85,15059300,38.06
2006-01-03,46.92,47.24,43.49,44.23,16493600,36.71
2005-12-01,46.00,47.25,45.42,46.15,12269500,38.30
2005-11-01,43.75,47.15,43.27,45.89,13289400,38.09
2005-10-03,42.47,44.09,41.38,43.74,13816800,35.92
2005-09-01,43.04,43.69,41.13,42.10,14192100,34.57
2005-08-01,43.77,44.15,42.45,43.03,12050800,35.33
2005-07-01,45.61,46.05,43.60,43.60,17281800,35.39
2005-06-01,45.97,47.44,45.56,45.61,11658000,37.02
2005-05-02,44.83,46.80,44.73,46.32,8079000,37.23
2005-04-01,44.42,45.80,43.47,45.04,10425100,36.20
2005-03-01,46.65,47.20,43.40,44.10,11196800,35.44
2005-02-01,46.36,47.09,45.16,46.65,8207600,37.13
2005-01-03,46.66,46.95,44.40,46.37,10803600,36.91
2004-12-01,45.80,47.22,45.20,46.99,7962900,37.41
2004-11-01,44.92,47.47,44.61,46.27,8795300,36.47
2004-10-01,43.53,45.69,42.94,44.79,9548700,35.31
2004-09-01,44.45,44.81,43.05,43.33,8716300,34.16
2004-08-02,84.80,89.29,44.53,44.98,9469400,35.10
2004-07-01,84.63,85.71,83.53,85.01,9594900,33.17
2004-06-01,82.80,85.68,82.15,84.62,11506600,33.02
2004-05-03,80.23,83.35,77.01,83.13,12958000,32.12
2004-04-01,81.45,82.18,79.09,80.49,13537200,31.10
2004-03-01,82.14,83.00,78.00,80.98,13534600,31.29
2004-02-02,81.46,82.85,80.71,81.92,9855300,31.35
2004-01-02,79.75,82.95,77.60,81.46,14924300,31.17
2003-12-01,74.65,80.53,74.65,80.43,12104900,30.78
2003-11-03,75.75,76.97,73.72,75.43,14830900,28.57
2003-10-01,78.45,82.75,72.45,75.73,20064200,28.68
2003-09-02,79.25,80.00,74.58,78.04,13838200,29.55
2003-08-01,82.56,82.56,77.21,79.25,9851500,29.71
2003-07-01,78.90,84.90,78.56,82.57,11622600,30.95
2003-06-02,74.70,80.00,74.01,79.03,13368900,29.63
2003-05-01,74.05,75.25,72.04,74.20,10806300,27.58
2003-04-01,67.45,74.81,67.20,74.05,12106700,27.53
2003-03-03,69.45,70.50,64.26,66.84,12790500,24.85
2003-02-03,70.05,70.51,66.55,69.24,11760300,25.50
2003-01-02,69.91,72.50,68.10,70.05,11321900,25.79
2002-12-02,70.09,71.30,67.10,69.57,9693400,25.62
2002-11-01,69.20,72.00,66.25,70.08,11154500,25.57
2002-10-01,63.81,71.20,53.95,69.80,17991000,25.46
2002-09-03,68.70,70.00,61.40,63.80,13778000,23.28
2002-08-01,66.25,72.09,61.80,70.08,12002000,25.34
2002-07-01,70.36,72.70,55.11,66.50,17659300,24.04
2002-06-03,75.77,76.25,66.82,70.36,15189000,25.44
2002-05-01,72.04,77.09,71.52,75.81,11141800,27.19
2002-04-01,67.05,73.00,66.85,72.48,12717700,25.99
2002-03-01,64.05,69.61,64.05,68.02,12602600,24.39
2002-02-01,62.55,64.74,57.51,63.95,14170000,22.94
2002-01-02,62.31,64.34,59.07,63.03,13120000,22.39
2001-12-03,61.00,64.16,60.40,62.95,8770800,22.36
2001-11-01,59.20,64.99,58.35,61.38,10989700,21.60
2001-10-01,58.45,61.36,52.10,58.99,14868200,20.76
2001-09-04,60.75,62.79,50.25,58.40,19809000,20.55
2001-08-01,63.73,65.54,59.76,61.50,9492700,21.44
2001-07-02,60.03,64.70,55.19,63.62,10944600,22.18
2001-06-01,59.50,62.18,57.14,60.03,12153800,20.93
2001-05-01,55.75,60.00,53.45,59.25,10870400,20.66
2001-04-02,54.45,57.49,48.65,56.00,13714700,19.34
2001-03-01,48.85,54.76,47.55,54.75,14781200,18.91
2001-02-01,53.90,54.95,45.65,50.70,11991900,17.51
2001-01-02,45.31,55.94,45.00,53.82,14847500,18.39
2000-12-01,40.00,47.25,36.31,45.88,14916700,15.67
2000-11-01,47.56,51.38,38.00,39.94,14098900,13.64
2000-10-02,52.63,54.75,40.25,48.06,11542800,16.19
2000-09-01,53.56,57.63,51.88,52.38,9218500,17.65
2000-08-01,47.69,55.00,46.69,53.58,9364000,18.05
2000-07-03,43.75,49.13,43.63,47.38,9490900,15.81
2000-06-01,55.50,61.00,42.98,43.00,12813300,14.34
2000-05-01,49.06,56.13,46.31,55.44,11304300,18.49
2000-04-03,52.06,56.56,48.13,49.00,12034500,16.20
2000-03-01,46.00,55.19,42.31,52.44,13231800,17.33
2000-02-01,48.13,49.00,43.00,46.00,13260900,15.04
2000-01-03,50.25,50.56,44.50,48.44,16015300,15.84
1999-12-01,57.13,59.00,47.63,50.19,13616300,16.41
1999-11-01,64.50,67.50,56.31,58.61,9925000,19.00
1999-10-01,55.56,65.69,48.06,64.44,11785900,20.89
1999-09-01,60.38,63.06,53.25,55.69,10151300,18.05
1999-08-02,67.25,67.56,59.06,60.50,8276400,19.47
1999-07-01,73.31,76.37,66.37,66.37,7826100,21.36
1999-06-01,64.87,74.87,61.88,73.31,7649700,23.59
1999-05-03,71.19,72.87,61.50,64.69,7722600,20.67
1999-04-01,70.50,76.12,68.81,71.56,7496800,22.86
1999-03-01,65.31,74.50,65.00,70.62,8213900,22.56
1999-02-01,66.62,67.62,59.56,65.31,8565300,20.73
1999-01-04,59.75,70.94,59.50,66.87,12097500,21.22
1998-12-01,64.81,65.81,55.00,60.13,9180100,19.08
1998-11-02,57.44,66.62,55.00,65.19,10022000,20.55
1998-10-01,52.00,58.44,44.00,57.50,19145100,18.12
1998-09-01,58.00,61.00,47.88,53.50,13082100,16.86
1998-08-03,80.37,80.44,57.00,57.50,6454300,18.00
1998-07-01,77.00,88.44,77.00,79.75,4626200,24.97
1998-06-01,75.12,79.75,73.75,76.69,4969300,24.01
1998-05-01,76.50,78.94,72.50,75.50,4161800,23.52
1998-04-01,72.94,85.00,72.06,76.00,6685400,23.67
1998-03-02,68.50,75.12,67.56,72.94,4501200,22.72
1998-02-02,61.25,68.94,61.06,68.50,4582700,21.22
1998-01-02,61.00,63.00,56.25,59.88,5941600,18.55
1997-12-01,60.25,64.75,58.13,60.81,4585100,18.84
1997-11-03,61.75,62.75,58.00,60.06,3150300,18.49
