Date,Open,High,Low,Close,Volume,Adj Close
2008-10-01,111.92,116.40,85.00,107.59,66902300,107.13
2008-09-02,172.40,173.50,100.59,113.66,43697600,113.17
2008-08-01,159.90,180.45,152.91,169.53,23273800,168.81
2008-07-01,164.23,180.91,146.53,158.95,33096200,158.27
2008-06-02,188.60,189.95,164.15,167.44,34281100,166.72
2008-05-01,174.96,192.24,172.00,188.75,32650300,187.94
2008-04-01,146.30,180.00,143.61,173.95,38841700,173.21
2008-03-03,124.44,145.74,118.00,143.50,42313100,142.89
2008-02-01,136.24,136.59,115.44,125.02,46645400,124.49
2008-01-02,199.27,200.26,126.14,135.36,62108100,134.78
2007-12-03,181.86,202.96,176.99,198.08,31771400,197.23
2007-11-01,188.60,192.68,150.63,182.22,46553700,181.44
2007-10-01,154.63,190.12,152.93,189.95,37438400,189.14
2007-09-04,139.94,155.00,130.00,153.47,40500600,152.81
2007-08-01,133.64,139.65,111.62,138.48,39188900,137.89
2007-07-02,121.05,148.92,119.30,131.76,43845100,131.20
2007-06-01,121.10,127.61,115.40,122.04,41526100,121.52
2007-05-01,99.59,122.17,98.55,121.19,30295600,120.67
2007-04-02,94.14,102.50,89.60,99.80,25136100,99.37
2007-03-01,84.03,96.83,83.75,92.91,26816800,92.51
2007-02-01,86.23,90.81,82.86,84.61,27522200,84.25
2007-01-03,86.29,97.80,81.90,85.73,50117500,85.36
2006-12-01,91.80,92.33,76.77,84.84,32084300,84.48
2006-11-01,81.10,93.16,77.79,91.66,25009100,91.27
2006-10-02,75.10,82.60,72.60,81.08,24171100,80.73
2006-09-01,68.48,77.78,67.82,76.98,32370300,76.65
2006-08-01,67.22,70.00,62.58,67.85,28668200,67.56
2006-07-03,57.52,68.63,50.16,67.96,32808100,67.67
2006-06-01,59.85,63.10,55.41,57.27,30318700,57.03
2006-05-01,70.77,73.80,58.69,59.77,27418400,59.51
2006-04-03,63.67,72.05,61.05,70.39,39246800,70.09
2006-03-01,68.84,69.99,57.67,62.72,37277000,62.45
2006-02-01,74.95,76.46,62.90,68.49,37646000,68.20
2006-01-03,72.38,86.40,70.87,75.51,40699800,75.19
2005-12-01,68.95,75.46,68.81,71.89,23279600,71.58
2005-11-01,57.24,71.07,56.87,67.82,23898100,67.53
2005-10-03,54.16,57.98,47.87,57.59,33306600,57.34
2005-09-01,47.00,54.56,46.09,53.61,21903700,53.38
2005-08-01,42.57,48.33,42.02,46.89,15223200,46.69
2005-07-01,36.83,44.38,36.29,42.65,19029100,42.47
2005-06-01,39.89,40.76,35.52,36.81,19067500,36.65
2005-05-02,36.21,40.94,33.11,39.76,22555200,39.59
2005-04-01,42.09,44.45,34.00,36.06,34093700,35.91
2005-03-01,44.99,45.11,38.83,41.67,24857200,41.49
2005-02-01,77.05,90.88,43.96,44.86,41542400,44.67
2005-01-03,64.78,77.89,62.60,76.90,48909500,38.29
2004-12-01,67.79,67.95,61.60,64.40,26342800,32.06
2004-11-01,52.50,69.57,52.04,67.05,31408300,33.38
2004-10-01,39.12,53.20,37.65,52.40,28749200,26.09
2004-09-01,34.30,39.27,34.19,38.75,13772900,19.29
2004-08-02,31.18,35.18,29.70,34.49,13616700,17.17
2004-07-01,32.10,33.63,28.74,32.34,16904000,16.10
2004-06-01,27.79,34.19,27.61,32.54,14626300,16.20
2004-05-03,26.00,28.78,25.50,28.06,9732100,13.97
2004-04-01,26.89,29.58,25.49,25.78,15980700,12.83
2004-03-01,24.10,28.14,23.60,27.04,18659700,13.46
2004-02-02,22.46,24.10,21.70,23.92,10133200,11.91
2004-01-02,21.55,24.84,21.18,22.56,14487600,11.23
2003-12-01,21.04,21.90,19.25,21.37,9136800,10.64
2003-11-03,22.83,23.30,19.85,20.91,9492800,10.41
2003-10-01,20.71,25.01,20.19,22.89,11270700,11.40
2003-09-02,22.66,23.32,20.15,20.72,9579700,10.32
2003-08-01,21.00,22.85,19.42,22.61,7773300,11.26
2003-07-01,18.87,21.57,18.51,21.08,8960600,10.49
2003-06-02,18.10,19.69,16.63,19.06,10774600,9.49
2003-05-01,14.25,19.01,14.00,17.95,19037900,8.94
2003-04-01,14.20,14.95,12.72,14.22,14002500,7.08
2003-03-03,15.01,15.16,14.04,14.14,7287500,7.04
2003-02-03,14.41,15.30,13.80,15.01,8100300,7.47
2003-01-02,14.36,15.38,13.56,14.36,10862300,7.15
2002-12-02,15.90,16.10,13.78,14.33,8046200,7.13
2002-11-01,15.94,17.38,15.01,15.50,8348400,7.72
2002-10-01,14.59,16.44,13.36,16.07,10725500,8.00
2002-09-03,14.49,15.19,14.05,14.50,9874100,7.22
2002-08-01,15.11,16.25,13.97,14.75,8677200,7.34
2002-07-01,17.71,18.79,13.80,15.26,13683600,7.60
2002-06-03,23.39,23.45,15.98,17.72,16031900,8.82
2002-05-01,24.29,25.98,22.14,23.30,10294800,11.60
2002-04-01,23.38,26.17,23.00,24.27,10882700,12.08
2002-03-01,21.93,25.30,21.82,23.67,9691100,11.78
2002-02-01,24.34,25.98,20.94,21.70,15590900,10.80
2002-01-02,22.05,24.73,20.25,24.72,15278600,12.31
2001-12-03,21.06,24.03,20.09,21.90,8513600,10.90
2001-11-01,17.65,21.55,17.25,21.30,9649000,10.60
2001-10-01,15.49,19.42,14.83,17.56,12139700,8.74
2001-09-04,18.50,19.08,14.68,15.51,14039600,7.72
2001-08-01,19.01,19.90,17.28,18.55,8301600,9.24
2001-07-02,23.64,25.22,17.85,18.79,15119200,9.35
2001-06-01,20.13,25.10,19.35,23.25,13866700,11.58
2001-05-01,25.41,26.70,19.30,19.95,12843000,9.93
2001-04-02,22.09,27.12,18.75,25.49,20810300,12.69
2001-03-01,17.81,23.75,17.19,22.07,18184800,10.99
2001-02-01,20.69,21.94,18.00,18.25,14163200,9.09
2001-01-02,14.88,22.50,14.44,21.62,24563400,10.76
2000-12-01,17.00,17.50,13.63,14.88,16952000,7.41
2000-11-01,19.44,23.00,16.12,16.50,15818500,8.21
2000-10-02,26.69,26.75,17.50,19.56,37005800,9.74
2000-09-01,61.31,64.12,25.37,25.75,39182200,12.82
2000-08-01,50.31,61.50,44.25,60.94,9409900,30.34
2000-07-03,52.13,60.63,46.88,50.81,10545800,25.30
2000-06-01,81.75,103.94,50.31,52.38,13693300,26.08
2000-05-01,124.87,126.25,81.75,84.00,16634600,20.91
2000-04-03,135.50,139.50,104.87,124.06,16763800,30.88
2000-03-01,118.56,150.38,114.00,135.81,14143500,33.81
2000-02-01,104.00,119.94,97.00,114.62,13741000,28.53
2000-01-03,104.87,121.50,86.50,103.75,23688100,25.83
1999-12-01,101.00,118.00,91.06,102.81,15564800,25.59
1999-11-01,80.00,103.75,77.31,97.87,16113600,24.36
1999-10-01,62.13,81.06,59.50,80.12,25506900,19.94
1999-09-01,67.00,80.12,57.44,63.31,33813700,15.76
1999-08-02,55.63,65.87,52.13,65.25,16050500,16.24
1999-07-01,46.31,56.63,45.19,55.69,20163400,13.86
1999-06-01,45.00,49.00,42.06,46.31,11800800,11.53
1999-05-03,46.06,50.00,40.94,44.06,16281400,10.97
1999-04-01,36.06,47.13,33.50,46.00,29539000,11.45
1999-03-01,34.81,37.13,32.00,35.94,16120800,8.95
1999-02-01,41.69,41.94,34.50,34.81,16522200,8.67
1999-01-04,42.13,47.31,37.06,41.19,28902200,10.25
1998-12-01,32.00,41.50,31.62,40.94,21434000,10.19
1998-11-02,37.50,39.38,31.75,31.94,19091800,7.95
1998-10-01,36.75,41.31,28.50,37.13,21520700,9.24
1998-09-01,31.37,40.19,30.62,38.13,14038000,9.49
1998-08-03,34.25,43.75,31.00,31.19,23973300,7.76
1998-07-01,28.87,38.13,28.50,34.63,18048600,8.62
1998-06-01,26.50,29.00,25.62,28.69,6568000,7.14
1998-05-01,27.50,31.62,25.62,26.62,12549200,6.63
1998-04-01,27.44,29.62,24.69,27.37,14062100,6.81
1998-03-02,23.56,28.00,21.62,27.50,17693200,6.85
1998-02-02,18.50,23.87,17.37,23.62,14815900,5.88
1998-01-02,13.63,20.00,13.50,18.31,18533500,4.56
1997-12-01,17.69,17.94,12.75,13.13,8946000,3.27
1997-11-03,17.56,21.50,16.87,17.75,10519400,4.42
1997-10-01,21.69,24.75,15.88,17.03,10412500,4.24
1997-09-02,22.00,23.25,21.00,21.69,6382800,5.40
1997-08-01,17.62,29.56,17.56,21.75,30259900,5.41
1997-07-01,13.94,18.12,12.75,17.50,11451100,4.36
1997-06-02,17.00,17.12,14.00,14.25,4675900,3.55
1997-05-01,16.87,18.00,16.37,16.62,4210700,4.14
1997-04-01,17.62,19.87,16.75,17.00,6613600,4.23
1997-03-03,16.50,19.37,15.88,18.25,9784800,4.54
1997-02-03,16.87,17.87,15.13,16.25,8840000,4.05
1997-01-02,21.12,22.25,16.50,16.62,15063700,4.14
1996-12-02,24.12,25.50,20.75,20.87,7718700,5.20
1996-11-15,25.87,26.00,24.00,24.12,3766900,6.00
