Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,
1967,1.6,1.6,1.5,1.6,1.6,1.7,1.6,1.5,1.6,1.6,1.6,1.6, 
1968,1.6,1.5,1.5,1.3,1.3,1.2,1.3,1.4,1.3,1.3,1.3,1.2, 
1969,1.2,1.2,1.2,1.3,1.2,1.2,1.3,1.2,1.2,1.3,1.3,1.4, 
1970,1.5,1.7,1.8,1.9,2.2,2.2,2.2,2.3,2.5,2.7,2.8,2.9, 
1971,2.8,2.8,2.7,2.8,2.8,2.7,2.8,2.9,2.8,2.7,2.8,2.7, 
1972,2.6,2.5,2.5,2.4,2.6,2.5,2.5,2.5,2.4,2.3,2.2,2.1, 
1973,2.0,2.0,1.9,1.9,1.8,1.9,1.8,1.9,1.9,1.7,1.9,2.0, 
1974,2.2,2.2,2.2,2.2,2.1,2.2,2.3,2.3,2.5,2.6,3.1,3.5, 
1975,4.2,4.4,4.7,4.9,5.2,5.1,4.9,4.8,5.0,4.6,4.5,4.2, 
1976,3.9,3.8,3.8,3.8,3.7,3.9,3.9,3.8,3.8,3.7,3.8,3.8, 
1977,3.5,3.6,3.4,3.2,3.1,3.1,3.1,3.2,3.1,3.0,3.0,2.8, 
1978,2.8,2.7,2.6,2.6,2.5,2.4,2.5,2.4,2.4,2.4,2.4,2.5, 
1979,2.5,2.5,2.5,2.5,2.2,2.2,2.4,2.6,2.5,2.6,2.7,2.7, 
1980,3.0,3.0,3.0,3.5,3.9,4.1,4.3,4.2,4.1,4.0,3.9,3.9, 
1981,3.7,3.8,3.7,3.6,3.7,3.8,3.6,3.8,4.0,4.1,4.4,4.8, 
1982,4.9,4.8,5.2,5.4,5.4,5.6,5.8,5.8,6.2,6.6,6.6,6.4, 
1983,6.2,6.2,6.2,6.1,6.1,5.9,5.5,5.5,5.3,4.9,4.7,4.5, 
1984,4.3,4.2,4.1,4.0,3.8,3.7,3.9,3.7,3.7,3.8,3.6,3.7, 
1985,3.7,3.7,3.6,3.7,3.4,3.6,3.7,3.6,3.6,3.5,3.5,3.4, 
1986,3.2,3.5,3.6,3.4,3.6,3.6,3.5,3.3,3.4,3.4,3.3,3.3, 
1987,3.3,3.2,3.2,3.1,3.0,3.0,2.9,2.8,2.8,2.9,2.7,2.6, 
1988,2.6,2.6,2.6,2.4,2.7,2.6,2.6,2.5,2.5,2.5,2.5,2.5, 
1989,2.5,2.3,2.3,2.4,2.2,2.3,2.4,2.4,2.4,2.4,2.5,2.5, 
1990,2.5,2.4,2.4,2.5,2.5,2.5,2.6,2.8,2.9,3.0,3.1,3.1, 
1991,3.4,3.5,3.7,3.6,3.7,3.8,3.8,3.8,3.8,3.8,3.8,4.0, 
1992,4.0,4.2,4.2,4.2,4.4,4.4,4.3,4.2,4.3,4.3,4.1,4.0, 
1993,3.9,3.8,3.9,3.9,3.8,3.8,3.8,3.8,3.7,3.7,3.5,3.4, 
1994,3.3,3.2,3.1,2.9,2.7,2.9,2.9,2.9,2.8,2.7,2.7,2.6, 
1995,2.7,2.6,2.6,2.6,2.7,2.6,2.6,2.6,2.6,2.7,2.7,2.6, 
1996,2.7,2.7,2.6,2.8,2.6,2.5,2.5,2.3,2.4,2.3,2.5,2.3, 
1997,2.4,2.3,2.3,2.3,2.2,2.3,2.1,2.2,2.2,2.1,2.1,2.2, 
1998,2.1,2.1,2.2,2.0,2.1,2.0,2.0,2.0,2.1,2.1,2.0,2.0, 
1999,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.7, 
2000,1.8,1.9,1.8,1.6,1.7,1.7,1.7,1.9,1.8,1.7,1.8,1.8, 
2001,1.9,2.0,2.1,2.1,2.2,2.3,2.3,2.4,2.5,3.0,3.1,3.1, 
2002,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.3,3.3, 
2003,3.2,3.3,3.3,3.3,3.5,3.4,3.4,3.4,3.4,3.3,3.2,3.1, 
2004,3.0,2.9,3.1,3.0,2.9,2.8,2.9,2.7,2.7,2.8,2.7,2.7, 
2005,2.7,2.6,2.5,2.4,2.4,2.4,2.4,2.3,2.5,2.4,2.3,2.3, 
2006,2.2,2.2,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.1, 
2007,2.2,2.2,2.1,2.2,2.2,2.2,2.4,2.4,2.3,2.4,2.4,2.5, 
2008,2.5,2.5,2.7,2.6,2.8,2.8,2.9,3.2,3.4,3.7,4.0,4.3, 
2009,4.8,5.2,5.5,5.8,6.1,6.2,6.1,6.3,6.5,6.5,6.3,6.3, 
2010,6.1,6.2,6.2,6.0,6.0,5.9,5.9,6.0,6.0,5.8,6.1,5.8, 
2011,5.5,5.4,5.4,5.3,5.4,5.4,5.3,5.3,5.2,5.1,4.9,4.9, 
2012,4.7,4.7,4.5,4.4,4.5,4.6,4.6,4.5, , , , ,
